"id","csv_id","sample","individual","species","file_name","camera","collection_date","sample_station","nature_density","habitat","plot_number","type","determiner","notes","max_feret_diameter","perimeter","area","holes","area_plus_holes","exposure_time","framerate","light_intensity","aperture","image_path","operator","roi_left","roi_top","roi_right","roi_bottom","date","machine","roi_centroid","img_time","previous_img_time","interval","previous_roi_centroid","roi_centroid_difference","distance_mm","duration","speed","area_mm"
2290509,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-259.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,429,2963,48048,1911,49959,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,275,464,761,2021-01-21 12:57:43,"standard",518,2021-01-21 12:57:43.259,2021-01-21 12:57:43.239,0,501.5,16.5,0.328031156995712,0.0199999809265137,16.401573491545,18.9905532826279
2290510,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-281.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,430,2968,48102,1921,50023,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,292,464,779,2021-01-21 12:57:43,"standard",535.5,2021-01-21 12:57:43.281,2021-01-21 12:57:43.259,0,518,17.5,0.34791183317727,0.0219998359680176,15.8142921466801,19.0118963120415
2290511,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-304.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,434,2979,48155,1929,50084,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,307,464,797,2021-01-21 12:57:43,"standard",552,2021-01-21 12:57:43.304,2021-01-21 12:57:43.281,0,535.5,16.5,0.328031156995712,0.0230000019073486,14.2622230344644,19.0328441001696
2290512,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-326.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,436,3002,48217,1911,50128,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,323,464,815,2021-01-21 12:57:43,"standard",569,2021-01-21 12:57:43.326,2021-01-21 12:57:43.304,0,552,17,0.337971495086491,0.0220000743865967,15.3622887426415,19.0573490598666
2290513,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-346.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,438,3007,48197,1892,50089,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,339,464,833,2021-01-21 12:57:43,"standard",586,2021-01-21 12:57:43.346,2021-01-21 12:57:43.326,0,569,17,0.337971495086491,0.0199999809265137,16.8985908700766,19.0494442341579
2290514,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-366.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,439,3007,48315,1868,50183,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,357,464,851,2021-01-21 12:57:43,"standard",604,2021-01-21 12:57:43.366,2021-01-21 12:57:43.346,0,586,18,0.357852171268049,0.0199999809265137,17.89262562714,19.0960827058393
2290515,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-388.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,442,3023,48390,1819,50209,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,373,464,869,2021-01-21 12:57:43,"standard",621,2021-01-21 12:57:43.388,2021-01-21 12:57:43.366,0,604,17,0.337971495086491,0.0220000743865967,15.3622887426415,19.125725802247
2290516,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-413.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,444,3025,48371,1790,50161,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,390,464,888,2021-01-21 12:57:43,"standard",639,2021-01-21 12:57:43.413,2021-01-21 12:57:43.388,0,621,18,0.357852171268049,0.0250000953674316,14.3140322470223,19.1182162178237
2290517,"2020-210128",194172,"194172_1","Hemiptera","1_194172_1_2021_01_21-12-57-43-436.PNG",1,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,444,3019,48422,1757,50179,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,408,464,906,2021-01-21 12:57:43,"standard",657,2021-01-21 12:57:43.436,2021-01-21 12:57:43.413,0,639,18,0.357852171268049,0.0230000019073486,15.5587887648702,19.138373523381
2290518,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-42-886.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,412,2055,33738,599,34337,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,5,464,469,2021-01-21 12:57:42,"standard",237,2021-01-21 12:57:42.886,NA,NA,NA,NA,NA,NA,NA,13.3346504880391
2290519,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-42-909.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,411,2019,33767,662,34429,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,19,464,483,2021-01-21 12:57:42,"standard",251,2021-01-21 12:57:42.909,2021-01-21 12:57:42.886,0,237,14,0.278329466541816,0.0230000019073486,12.1012801504546,13.3461124853167
2290520,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-42-931.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,411,2023,33719,655,34374,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,33,464,497,2021-01-21 12:57:42,"standard",265,2021-01-21 12:57:42.931,2021-01-21 12:57:42.909,0,251,14,0.278329466541816,0.0220000743865967,12.6512966115872,13.3271409036158
2290521,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-42-950.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,413,2023,33698,649,34347,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,47,464,511,2021-01-21 12:57:42,"standard",279,2021-01-21 12:57:42.95,2021-01-21 12:57:42.931,0,265,14,0.278329466541816,0.0190000534057617,14.6488781161748,13.3188408366216
2290522,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-42-973.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,415,2011,33652,678,34330,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,61,464,525,2021-01-21 12:57:42,"standard",293,2021-01-21 12:57:42.973,2021-01-21 12:57:42.95,0,279,14,0.278329466541816,0.0230000019073486,12.1012801504546,13.3006597374916
2290523,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-42-994.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,418,1943,33590,807,34397,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,76,464,540,2021-01-21 12:57:42,"standard",308,2021-01-21 12:57:42.994,2021-01-21 12:57:42.973,0,293,15,0.298210142723374,0.0209999084472656,14.20054489629,13.2761547777945
2290524,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-013.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,421,1930,33492,875,34367,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,90,464,554,2021-01-21 12:57:43,"standard",322,2021-01-21 12:57:43.013,2021-01-21 12:57:42.994,0,308,14,0.278329466541816,0.0190000534057617,14.6488781161748,13.2374211318218
2290525,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-032.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,424,1909,33425,925,34350,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,106,464,570,2021-01-21 12:57:43,"standard",338,2021-01-21 12:57:43.032,2021-01-21 12:57:43.013,0,322,16,0.318090818904933,0.0190000534057617,16.7415749899141,13.2109399656976
2290526,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-053.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,428,1888,33341,983,34324,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,121,464,585,2021-01-21 12:57:43,"standard",353,2021-01-21 12:57:43.053,2021-01-21 12:57:43.032,0,338,15,0.298210142723374,0.0209999084472656,14.20054489629,13.177739697721
2290527,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-071.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,432,1871,33242,1056,34298,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,136,464,600,2021-01-21 12:57:43,"standard",368,2021-01-21 12:57:43.071,2021-01-21 12:57:43.053,0,353,15,0.298210142723374,0.0180001258850098,16.567114287335,13.1386108104628
2290528,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-089.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,435,1823,33226,1157,34383,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,152,464,616,2021-01-21 12:57:43,"standard",384,2021-01-21 12:57:43.089,2021-01-21 12:57:43.071,0,368,16,0.318090818904933,0.0179998874664307,17.671822643234,13.1322869498958
2290529,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-112.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,437,1841,33128,1127,34255,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,168,464,632,2021-01-21 12:57:43,"standard",400,2021-01-21 12:57:43.112,2021-01-21 12:57:43.089,0,384,16,0.318090818904933,0.0230000019073486,13.8300344576624,13.0935533039231
2290530,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-137.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,440,1825,33090,1115,34205,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,181,464,648,2021-01-21 12:57:43,"standard",414.5,2021-01-21 12:57:43.137,2021-01-21 12:57:43.112,0,400,14.5,0.288269804632595,0.0250000953674316,11.5307481989902,13.0785341350765
2290531,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-160.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,441,1817,33063,1133,34196,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,195,464,664,2021-01-21 12:57:43,"standard",429.5,2021-01-21 12:57:43.16,2021-01-21 12:57:43.137,0,414.5,15,0.298210142723374,0.0230000019073486,12.9656573040585,13.0678626203698
2290532,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-180.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,443,1796,32976,1164,34140,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,209,464,681,2021-01-21 12:57:43,"standard",445,2021-01-21 12:57:43.18,2021-01-21 12:57:43.16,0,429.5,15.5,0.308150480814153,0.0199999809265137,15.4075387344816,13.0334766285368
2290533,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-204.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,444,1794,33040,1136,34176,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,224,464,697,2021-01-21 12:57:43,"standard",460.5,2021-01-21 12:57:43.204,2021-01-21 12:57:43.18,0,445,15.5,0.308150480814153,0.0239999294281006,12.8396411221673,13.0587720708047
2290534,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-227.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,445,1771,32965,1150,34115,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,238,464,714,2021-01-21 12:57:43,"standard",476,2021-01-21 12:57:43.227,2021-01-21 12:57:43.204,0,460.5,15.5,0.308150480814153,0.0230000019073486,13.3978458808605,13.029128974397
2290535,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-246.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,445,1774,32929,1176,34105,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,254,464,731,2021-01-21 12:57:43,"standard",492.5,2021-01-21 12:57:43.246,2021-01-21 12:57:43.227,0,476,16.5,0.328031156995712,0.0190000534057617,17.2647492083489,13.0149002881214
2290536,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-270.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,445,1756,32853,1206,34059,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,270,464,748,2021-01-21 12:57:43,"standard",509,2021-01-21 12:57:43.27,2021-01-21 12:57:43.246,0,492.5,16.5,0.328031156995712,0.0239999294281006,13.6680050655329,12.9848619504282
2290537,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-292.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,446,1753,32759,1251,34010,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,284,464,765,2021-01-21 12:57:43,"standard",524.5,2021-01-21 12:57:43.292,2021-01-21 12:57:43.27,0,509,15.5,0.308150480814153,0.0220000743865967,14.0067926771144,12.9477092695972
2290538,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-312.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,445,1736,32612,1331,33943,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,300,464,782,2021-01-21 12:57:43,"standard",541,2021-01-21 12:57:43.312,2021-01-21 12:57:43.292,0,524.5,16.5,0.328031156995712,0.0199999809265137,16.401573491545,12.8896088006381
2290539,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-337.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,445,1725,32448,1408,33856,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,317,464,800,2021-01-21 12:57:43,"standard",558.5,2021-01-21 12:57:43.337,2021-01-21 12:57:43.312,0,541,17.5,0.34791183317727,0.0249998569488525,13.9165529582456,12.8247892298266
2290540,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-358.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,445,1737,32277,1441,33718,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,333,464,817,2021-01-21 12:57:43,"standard",575,2021-01-21 12:57:43.358,2021-01-21 12:57:43.337,0,558.5,16.5,0.328031156995712,0.0210001468658447,15.6204220423445,12.7572029700171
2290541,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-377.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,445,1721,32030,1561,33591,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,349,464,835,2021-01-21 12:57:43,"standard",592,2021-01-21 12:57:43.377,2021-01-21 12:57:43.358,0,575,17,0.337971495086491,0.0190000534057617,17.7879234267837,12.6595783725144
2290542,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-398.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,444,1706,31772,1581,33353,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,367,464,853,2021-01-21 12:57:43,"standard",610,2021-01-21 12:57:43.398,2021-01-21 12:57:43.377,0,592,18,0.357852171268049,0.0209999084472656,17.040653875548,12.5576061208719
2290543,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-422.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,443,1702,31555,1649,33204,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,384,464,870,2021-01-21 12:57:43,"standard",627,2021-01-21 12:57:43.422,2021-01-21 12:57:43.398,0,610,17,0.337971495086491,0.0239999294281006,14.0821870372157,12.4718387619323
2290544,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-444.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,443,1704,31257,1729,32986,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,401,464,889,2021-01-21 12:57:43,"standard",645,2021-01-21 12:57:43.444,2021-01-21 12:57:43.422,0,627,18,0.357852171268049,0.0220000743865967,16.2659527863263,12.3540568588724
2290545,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-461.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,443,1716,30985,1768,32753,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,418,464,907,2021-01-21 12:57:43,"standard",662.5,2021-01-21 12:57:43.461,2021-01-21 12:57:43.444,0,645,17.5,0.34791183317727,0.0169999599456787,20.4654501709992,12.2465512292338
2290546,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-479.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,443,1699,30807,1737,32544,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,435,464,925,2021-01-21 12:57:43,"standard",680,2021-01-21 12:57:43.479,2021-01-21 12:57:43.461,0,662.5,17.5,0.34791183317727,0.0180001258850098,19.3283000018909,12.1761982804262
2290547,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-496.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,442,1689,30602,1727,32329,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,453,464,943,2021-01-21 12:57:43,"standard",698,2021-01-21 12:57:43.496,2021-01-21 12:57:43.479,0,680,18,0.357852171268049,0.0169999599456787,21.050177318742,12.0951738169118
2290548,"2020-210128",194172,"194172_1","Hemiptera","2_194172_1_2021_01_21-12-57-43-512.PNG",2,2020-06-25,"BR2V","low","BR",2,"V","CLM",NA,441,1672,30398,1711,32109,2000,50,100,8,"\images\Expo_2000_Ap_8\Hemiptera\194172\194172_1","CLM",0,471,464,962,2021-01-21 12:57:43,"standard",716.5,2021-01-21 12:57:43.512,2021-01-21 12:57:43.496,0,698,18.5,0.367792509358828,0.0160000324249268,22.9869852504697,12.0145445946829
3039408,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-611.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,161,583,6469,231,6700,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,11,464,475,2021-01-25 12:36:04,"standard",243,2021-01-25 12:36:04.611,NA,NA,NA,NA,NA,NA,NA,2.55681587548535
3039409,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-631.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,163,590,6458,247,6705,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,24,464,488,2021-01-25 12:36:04,"standard",256,2021-01-25 12:36:04.631,2021-01-25 12:36:04.611,0,243,13,0.258448790360258,0.0199999809265137,12.9224518418233,2.55246822134555
3039410,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-651.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,163,595,6469,244,6713,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,36,464,500,2021-01-25 12:36:04,"standard",268,2021-01-25 12:36:04.651,2021-01-25 12:36:04.631,0,256,12,0.238568114178699,0.0199999809265137,11.92841708476,2.55681587548535
3039411,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-672.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,164,607,6431,259,6690,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,48,464,512,2021-01-25 12:36:04,"standard",280,2021-01-25 12:36:04.672,2021-01-25 12:36:04.651,0,268,12,0.238568114178699,0.0209999084472656,11.360435917032,2.54179670663878
3039412,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-692.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,165,694,6457,63,6520,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,60,464,524,2021-01-25 12:36:04,"standard",292,2021-01-25 12:36:04.692,2021-01-25 12:36:04.672,0,280,12,0.238568114178699,0.0199999809265137,11.92841708476,2.55207298006012
3039413,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-713.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,159,679,6442,52,6494,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,73,464,537,2021-01-25 12:36:04,"standard",305,2021-01-25 12:36:04.713,2021-01-25 12:36:04.692,0,292,13,0.258448790360258,0.0210001468658447,12.3069991848774,2.54614436077858
3039414,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-732.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,155,530,6494,271,6765,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,85,464,549,2021-01-25 12:36:04,"standard",317,2021-01-25 12:36:04.732,2021-01-25 12:36:04.713,0,305,12,0.238568114178699,0.0190000534057617,12.5561812424356,2.56669690762125
3039415,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-752.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,151,586,6544,133,6677,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,97,464,561,2021-01-25 12:36:04,"standard",329,2021-01-25 12:36:04.752,2021-01-25 12:36:04.732,0,317,12,0.238568114178699,0.0199999809265137,11.92841708476,2.58645897189305
3039416,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-774.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,156,520,6590,297,6887,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,109,464,573,2021-01-25 12:36:04,"standard",341,2021-01-25 12:36:04.774,2021-01-25 12:36:04.752,0,329,12,0.238568114178699,0.0219998359680176,10.8440860434378,2.6046400710231
3039417,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-792.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,158,548,6624,292,6916,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,121,464,585,2021-01-25 12:36:04,"standard",353,2021-01-25 12:36:04.792,2021-01-25 12:36:04.774,0,341,12,0.238568114178699,0.0180001258850098,13.253691429868,2.61807827472792
3039418,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-814.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,169,551,6714,267,6981,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,133,464,597,2021-01-25 12:36:04,"standard",365,2021-01-25 12:36:04.814,2021-01-25 12:36:04.792,0,353,12,0.238568114178699,0.0219998359680176,10.8440860434378,2.65364999041716
3039419,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-834.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,168,563,6739,286,7025,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,145,464,609,2021-01-25 12:36:04,"standard",377,2021-01-25 12:36:04.834,2021-01-25 12:36:04.814,0,365,12,0.238568114178699,0.0200002193450928,11.9282748885069,2.66353102255306
3039420,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-852.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,171,561,6771,296,7067,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,157,464,621,2021-01-25 12:36:04,"standard",389,2021-01-25 12:36:04.852,2021-01-25 12:36:04.834,0,377,12,0.238568114178699,0.0179998874664307,13.2538669824255,2.67617874368701
3039421,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-872.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,173,576,6831,279,7110,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,169,464,633,2021-01-25 12:36:04,"standard",401,2021-01-25 12:36:04.872,2021-01-25 12:36:04.852,0,389,12,0.238568114178699,0.0199999809265137,11.92841708476,2.69989322081317
3039423,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-913.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,172,562,6858,331,7189,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,193,464,657,2021-01-25 12:36:04,"standard",425,2021-01-25 12:36:04.913,2021-01-25 12:36:04.892,0,413,12,0.238568114178699,0.0210001468658447,11.3603069398869,2.71056473551994
3039424,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-941.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,171,584,6877,314,7191,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,206,464,670,2021-01-25 12:36:04,"standard",438,2021-01-25 12:36:04.941,2021-01-25 12:36:04.913,0,425,13,0.258448790360258,0.0279998779296875,9.23035418258848,2.71807431994323
3039425,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-951.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,172,580,6885,340,7225,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,218,464,682,2021-01-25 12:36:04,"standard",450,2021-01-25 12:36:04.951,2021-01-25 12:36:04.941,0,438,12,0.238568114178699,0.00999999046325684,23.85683416952,2.72123625022672
